GridIndex, TrialID, ISA, lAnalysis1.nGo, lAnalysis1.nNoGo, lAnalysis1.nPause, lAnalysis1.dPrGrtMAV, bISAAnalysisRun
1, 307, 2, 1, 0, 0, 1, 1
1, 308, 2, 1, 0, 0, 0.9984, 1
1, 309, 2, 1, 0, 0, 1, 1
1, 310, 2, 1, 0, 0, 1, 1
1, 311, 2, 1, 0, 0, 0.994, 1
1, 312, 2, 1, 0, 0, 1, 1
1, 313, 2, 1, 0, 0, 0.999866666666667, 1
1, 314, 2, 1, 0, 0, 0.9992, 1
1, 315, 2, 1, 0, 0, 1, 1
1, 316, 2, 1, 0, 0, 1, 1
1, 317, 2, 1, 0, 0, 1, 1
1, 318, 2, 1, 0, 0, 1, 1
1, 319, 2, 1, 0, 0, 1, 1
1, 320, 2, 1, 0, 0, 0.992, 1
1, 321, 2, 1, 0, 0, 0.9988, 1
1, 322, 2, 1, 0, 0, 0.992, 1
1, 323, 2, 1, 0, 0, 0.999066666666667, 1
1, 324, 2, 0, 0, 1, 0.954533333333333, 1
1, 325, 2, 0, 0, 1, 0.9868, 1
1, 326, 2, 1, 0, 0, 0.999866666666667, 1
1, 327, 2, 0, 0, 1, 0.986, 1
1, 328, 2, 0, 0, 1, 0.9756, 1
1, 329, 2, 0, 0, 1, 0.946666666666667, 1
1, 330, 2, 1, 0, 0, 0.995333333333333, 1
1, 331, 2, 1, 0, 0, 1, 1
1, 332, 2, 0, 0, 1, 0.9868, 1
1, 333, 2, 1, 0, 0, 0.999733333333333, 1
1, 334, 2, 1, 0, 0, 1, 1
1, 335, 2, 1, 0, 0, 1, 1
1, 336, 2, 1, 0, 0, 0.999466666666667, 1
1, 337, 2, 1, 0, 0, 0.999333333333333, 1
1, 338, 2, 0, 0, 1, 0.989466666666667, 1
1, 339, 2, 1, 0, 0, 0.999466666666667, 1
1, 340, 2, 0, 0, 1, 0.987866666666667, 1
1, 341, 2, 1, 0, 0, 1, 1
1, 342, 2, 1, 0, 0, 0.999733333333333, 1
1, 343, 2, 1, 0, 0, 0.999733333333333, 1
1, 344, 2, 1, 0, 0, 1, 1
1, 345, 2, 1, 0, 0, 1, 1
1, 346, 2, 0, 0, 1, 0.946533333333333, 1
1, 347, 2, 1, 0, 0, 0.999733333333333, 1
1, 348, 2, 1, 0, 0, 0.999866666666667, 1
1, 349, 2, 1, 0, 0, 1, 1
1, 350, 2, 1, 0, 0, 0.999733333333333, 1
1, 351, 2, 1, 0, 0, 0.998666666666667, 1
1, 352, 2, 1, 0, 0, 0.999866666666667, 1
1, 353, 2, 1, 0, 0, 1, 1
1, 354, 2, 1, 0, 0, 1, 1
1, 355, 2, 1, 0, 0, 0.996, 1
1, 356, 2, 1, 0, 0, 0.999866666666667, 1
1, 357, 2, 1, 0, 0, 1, 1
1, 358, 2, 1, 0, 0, 0.998933333333333, 1
1, 359, 2, 1, 0, 0, 0.999733333333333, 1
1, 360, 2, 1, 0, 0, 1, 1
1, 361, 2, 1, 0, 0, 0.999866666666667, 1
1, 362, 2, 1, 0, 0, 1, 1
1, 363, 2, 1, 0, 0, 0.991333333333333, 1
1, 364, 2, 1, 0, 0, 0.9996, 1
1, 365, 2, 1, 0, 0, 0.999733333333333, 1
1, 366, 2, 1, 0, 0, 1, 1
1, 367, 2, 1, 0, 0, 0.999866666666667, 1
1, 368, 2, 0, 0, 1, 0.9776, 1
1, 369, 2, 1, 0, 0, 0.997333333333333, 1
1, 370, 2, 1, 0, 0, 1, 1
1, 371, 2, 1, 0, 0, 0.9936, 1
1, 372, 2, 1, 0, 0, 0.999733333333333, 1
1, 373, 2, 1, 0, 0, 1, 1
1, 374, 2, 0, 0, 1, 0.9864, 1
1, 375, 2, 1, 0, 0, 0.9996, 1
1, 376, 2, 1, 0, 0, 0.9932, 1
1, 377, 2, 0, 0, 1, 0.9808, 1
1, 378, 2, 1, 0, 0, 1, 1
1, 379, 2, 1, 0, 0, 1, 1
1, 380, 2, 1, 0, 0, 0.994133333333333, 1
1, 381, 2, 1, 0, 0, 0.999866666666667, 1
1, 382, 2, 1, 0, 0, 0.999333333333333, 1
1, 383, 2, 1, 0, 0, 0.996533333333333, 1
1, 384, 2, 1, 0, 0, 1, 1
1, 385, 2, 1, 0, 0, 0.999866666666667, 1
1, 386, 2, 1, 0, 0, 0.999866666666667, 1
1, 387, 2, 1, 0, 0, 0.998533333333333, 1
1, 388, 2, 0, 0, 1, 0.9864, 1
1, 389, 2, 0, 0, 1, 0.986933333333333, 1
1, 390, 2, 1, 0, 0, 0.999333333333333, 1
1, 391, 2, 1, 0, 0, 0.999733333333333, 1
1, 392, 2, 1, 0, 0, 0.996666666666667, 1
1, 393, 2, 1, 0, 0, 0.999733333333333, 1
1, 394, 2, 1, 0, 0, 0.998933333333333, 1
1, 395, 2, 1, 0, 0, 1, 1
1, 396, 2, 1, 0, 0, 0.997333333333333, 1
1, 397, 2, 1, 0, 0, 1, 1
1, 398, 2, 1, 0, 0, 0.999866666666667, 1
1, 399, 2, 1, 0, 0, 0.999866666666667, 1
1, 400, 2, 1, 0, 0, 0.998, 1
1, 401, 2, 0, 0, 1, 0.7872, 1
1, 402, 2, 0, 0, 1, 0.849733333333333, 1
1, 403, 2, 0, 0, 1, 0.183066666666667, 1
1, 404, 2, 0, 0, 1, 0.0377333333333333, 1
1, 405, 2, 0, 0, 1, 0.559733333333333, 1
1, 406, 2, 0, 0, 1, 0.1792, 1
1, 407, 2, 0, 0, 1, 0.4676, 1
1, 408, 2, 0, 0, 1, 0.813466666666667, 1
1, 409, 2, 0, 0, 1, 0.690133333333333, 1
1, 410, 2, 0, 0, 1, 0.6868, 1
1, 411, 2, 0, 0, 1, 0.537866666666667, 1
1, 412, 2, 0, 0, 1, 0.127066666666667, 1
1, 413, 2, 0, 0, 1, 0.264266666666667, 1
1, 414, 2, 0, 0, 1, 0.581066666666667, 1
1, 415, 2, 0, 0, 1, 0.9128, 1
1, 416, 2, 0, 0, 1, 0.687466666666667, 1
1, 417, 2, 0, 0, 1, 0.443866666666667, 1
